Zip Code,DOF Benchmarking Submission Status,Site EUI(kBtu/ft2),Weather Normalized Site EUI(kBtu/ft2),Source EUI(kBtu/ft2),Weather Normalized Source EUI(kBtu/ft2),ENERGY STAR Score,Total GHG Emissions(MtCO2e),Direct GHG Emissions(MtCO2e),Indirect GHG Emissions(MtCO2e),Primary Property Type - Self Selected
10018,In Compliance ,113.5,110.9,222.3,219.7,49,498.8,252,246.8,Office
10021,In Compliance ,98.1,98.2,138,138.3,48,966,13.7,952.3,Multifamily Housing
11224,In Compliance ,77.3,76.6,169.2,167.3,29,1045.2,363.8,681.4,Multifamily Housing
11242,In Compliance ,89.9,86.6,175.6,171.8,88,1738,793.9,944.1,Office
10025,In Compliance ,95.7,90.4,125.7,120.3,57,667.8,564.6,103.2,Multifamily Housing
10018,In Compliance ,30.5,30.7,95.7,96.3,97,385.2,0,385.2,Office
10033,In Compliance ,1.5,1.5,4.7,4.7,100,10.6,0,10.6,Multifamily Housing
10033,In Compliance ,73.8,70.1,83,79,92,247.9,234.5,13.4,Multifamily Housing
10024,In Compliance ,1.8,1.8,5.1,5.1,100,9.9,1,8.9,Multifamily Housing
10021,In Compliance ,85.9,85.7,145.9,145.4,24,1375.5,20.2,1355.3,Multifamily Housing
10007,In Compliance ,99.8,95.8,195,190.4,81,3590.5,1899.4,1691.1,Office
10004,In Compliance ,99.8,98.9,235.2,234.1,69,3219,15.2,3203.8,Office
10038,In Compliance ,114.9,105.8,239.2,230,65,1303.1,608.8,694.3,Office
10010,In Compliance ,96.1,92.1,187.3,183.6,72,2360.4,1082,1278.4,Office
10004,In Compliance ,113,112.1,320.3,319.2,24,3678.9,0,3678.9,Office
10036,In Compliance ,101.2,98.9,262.8,260.1,44,2231.6,0,2231.6,Office
10036,In Compliance ,113,110.8,224.1,221.5,60,2046.6,0,2046.6,Office
10038,In Compliance ,86.3,81.5,196.6,190.9,81,1948,0,1948,Office
10075,In Compliance ,70.8,70.8,116.1,116.1,54,1350.8,837.8,513,Multifamily Housing
11372,In Compliance ,102.2,97.6,135.3,130.4,31,470.7,381.3,89.4,Multifamily Housing
10456,In Compliance ,68.8,66.8,95.4,93.5,92,377.5,280.8,96.8,Multifamily Housing
10013,In Compliance ,129.5,128,283.4,282.6,24,1816.5,104.6,1711.9,Hotel
11236,In Compliance ,359.7,349.9,622.8,612.5,1,2938.3,1673.6,1264.7,Non-Refrigerated Warehouse
10128,In Compliance ,81.1,77.8,111.9,108.3,76,515.5,399,116.5,Multifamily Housing
11217,In Compliance ,80.7,78.8,111.3,109.4,62,269.3,208.4,60.9,Multifamily Housing
10458,In Compliance ,99.5,99.4,140,139.6,26,1133.1,903.3,229.8,Multifamily Housing
10034,In Compliance ,96,95.9,122.5,122.2,46,456.5,394.3,62.2,Multifamily Housing
10016,In Compliance ,63.3,63.3,97.1,97.1,79,310.2,226.6,83.6,Multifamily Housing
10016,In Compliance ,97.8,90.9,145.6,138.2,21,434.2,306.8,127.4,Multifamily Housing
10034,In Compliance ,77.1,77.1,101.8,101.8,73,337.8,284.2,53.6,Multifamily Housing
11215,In Compliance ,85.2,81.7,120.5,117,49,278.3,209.3,69,Multifamily Housing
10471,In Compliance ,73.5,73.5,94.1,94.2,82,1049.2,903.5,145.7,Multifamily Housing
10001,In Compliance ,90.1,87.1,118.7,115.7,51,427.2,359.9,67.3,Multifamily Housing
11218,In Compliance ,97,94.1,127,124,49,303.3,248.4,54.9,Multifamily Housing
11204,In Compliance ,95.2,92.1,123.4,120.2,43,435.8,360.4,75.4,Multifamily Housing
10019,In Compliance ,74.5,71.4,131.4,127.5,76,539,331.7,207.3,Office
10019,In Compliance ,286.3,284.3,746.8,745.4,1,4122.9,0,4122.9,Office
10019,In Compliance ,286.3,284.3,746.8,745.4,1,1563.7,0,1563.7,Office
10011,In Compliance ,81.5,77.8,128,124.5,79,1056.1,752.9,303.2,Multifamily Housing
10036,In Compliance ,157.1,156.3,478.2,478.2,22,818.6,0,818.6,Office
10036,In Compliance ,109.9,110.2,326,326.9,34,8476.2,463.5,8012.7,Retail Store
10065,In Compliance ,25,25,73.9,73.9,99,579.2,34,545.3,Retail Store
10065,In Compliance ,88.3,84.2,133.9,129.3,42,955.4,659.4,296,Multifamily Housing
10075,In Compliance ,95.1,90.4,142.8,137.1,45,874,610.9,263.1,Multifamily Housing
10065,In Compliance ,149.7,149.8,202.3,202.5,7,1622.3,1329.6,292.7,Multifamily Housing
10024,In Compliance ,61.8,61.6,116.4,116,62,596.1,292.4,303.7,Multifamily Housing
10019,In Compliance ,97.4,91.3,194.4,186.5,57,381.7,166.6,215.1,Office
10028,In Compliance ,60.8,60.9,183.9,184.2,31,2241.9,82.2,2159.7,Multifamily Housing
10022,In Compliance ,95,91.8,155.4,152.3,32,985.7,671.7,313.9,Multifamily Housing
10025,In Compliance ,94.7,91.4,144.3,140.7,45,739.5,544.6,194.9,Multifamily Housing
11354,In Compliance ,333.2,325.4,625.2,615.6,1,3605.8,1784.1,1821.7,Retail Store
10473,In Compliance ,120.9,118.1,303,300.6,28,1015.3,221.2,794.1,Office
10033,In Compliance ,100.4,94.7,133,127.4,38,958,804.7,153.3,Multifamily Housing
10303,In Compliance ,35.6,35.5,110.8,110.7,91,485.2,4.3,480.9,Retail Store
10023,In Compliance ,82.4,78.4,131.2,126.4,44,587.3,379.6,207.7,Multifamily Housing
10001,In Compliance ,74.8,72.7,172.2,169.3,71,373.6,138.4,235.3,Office
11374,In Compliance ,82.3,82.3,258.6,258.6,34,388.7,0,388.7,Retail Store
10065,In Compliance ,153.7,147.8,271.2,263.9,1,638.8,352.7,286.1,Multifamily Housing
10075,In Compliance ,54.8,52.3,89.4,86.7,81,386.5,264.3,122.2,Multifamily Housing
10017,In Compliance ,105.8,97.7,204.7,196.7,75,1194.3,555.8,638.5,Office
11226,In Compliance ,78.2,72,106.4,99.6,67,536,421.2,114.8,Multifamily Housing
10035,In Compliance ,45.2,45.2,141.9,141.9,83,438.5,0,438.5,Office
10007,In Compliance ,16054.8,13630.1,19424.5,16506.7,1,146791.4,0,146791.4,Office
10069,In Compliance ,67.8,66.3,126.3,125,37,3488.9,1750.4,1738.5,Multifamily Housing
10069,In Compliance ,85.8,84.1,152.7,151.2,15,2437.2,1326.8,1110.4,Multifamily Housing
11361,In Compliance ,203.2,201.5,314.8,313.6,12,3613,2424.9,1188.1,Senior Care Community
10011,In Compliance ,85.6,82.4,144.8,141.9,38,519.9,341.3,178.6,Multifamily Housing
11235,In Compliance ,89.3,87.1,117.3,115,80,331.6,272.1,59.5,Multifamily Housing
11102,In Compliance ,107.7,104.9,187.7,184.4,75,1082.8,610.6,472.2,Senior Care Community
11235,In Compliance ,113.2,112.7,248.4,247.9,10,2161.5,747.8,1413.7,Senior Care Community
10022,In Compliance ,109.1,106.9,252.5,249.2,50,2753.9,0,2753.9,Office
10017,In Compliance ,106,103.7,235.7,232.9,81,5844.6,0,5844.6,Office
11378,In Compliance ,130.9,121.2,180,169.1,16,982.9,763.7,219.2,Distribution Center
10032,In Compliance ,561.2,558.6,978.1,974.9,1,12944.7,1.5,12943.2,Office
11423,In Compliance ,41.1,39.1,64.6,62.5,67,550.5,362.4,188.1,Non-Refrigerated Warehouse
10010,In Compliance ,70.6,69.9,192.8,190.7,63,803.9,142.9,661,Office
10004,In Compliance ,80.8,79.3,211.5,209.7,75,3652.3,0,3652.3,Office
10465,In Compliance ,129.5,118.6,229,217.5,11,1887,1038,849,Distribution Center
10038,In Compliance ,117.5,110.6,164.9,157.7,18,1528.3,1159.6,368.8,Multifamily Housing
10452,In Compliance ,68.2,64.8,98.9,95.2,90,359,261.8,97.2,Multifamily Housing
10453,In Compliance ,98.5,94.3,138.1,133.7,60,417.4,317.1,100.3,Multifamily Housing
10453,In Compliance ,77.8,74.6,110.3,106.8,82,448.4,336.6,111.7,Multifamily Housing
10453,In Compliance ,65.8,63.7,95.7,93.4,90,277.5,202.1,75.5,Multifamily Housing
10453,In Compliance ,67.3,64.7,103.3,100.1,88,202,137.2,64.7,Multifamily Housing
11208,In Compliance ,82.2,77.9,123.3,118.5,41,332.7,232.7,100.1,Distribution Center
10016,In Compliance ,94.7,94.5,188.7,188.2,77,2106,950.1,1155.9,Office
10017,In Compliance ,81.3,77,183.6,178,82,3065.8,0,3065.8,Office
10010,In Compliance ,78.6,78.7,211.9,212.5,76,1720.9,331.1,1389.8,Office
10022,In Compliance ,218.9,216.7,497.9,495.6,6,13149.3,0,13149.3,Office
10022,In Compliance ,148,144.2,353.8,349.9,20,3171.1,0,3171.1,Office
10011,In Compliance ,58.9,55.1,109,105,94,478,242.9,235.1,Office
10002,In Compliance ,71.1,71.1,128.7,128.7,59,955.2,504.9,450.3,Multifamily Housing
11203,In Compliance ,13.6,13.5,29.2,29,93,187.4,69.2,118.1,Distribution Center
11214,In Compliance ,91.2,89.5,129.4,127.2,52,523.9,392.6,131.2,Multifamily Housing
11226,In Compliance ,81.2,77.3,110.9,106.8,61,362.6,283.9,78.7,Multifamily Housing
11230,In Compliance ,68.4,66.4,97.3,94.9,77,271.7,203,68.7,Multifamily Housing
11230,In Compliance ,70.3,68.2,102.8,100.4,70,323.4,233.5,89.9,Multifamily Housing
11224,In Compliance ,113.4,111,261.7,254.7,1,1184.2,352.1,832.2,Multifamily Housing
10019,In Compliance ,139.8,133.7,278,270.6,52,5734.8,41.2,5693.5,Office
11230,In Compliance ,74.4,73.4,106.4,105.2,85,277.7,208.6,69.1,Multifamily Housing
10016,In Compliance ,118.4,116,234.7,231.7,71,6798,0,6798,Office
11225,In Compliance ,77.8,74.1,108.6,104.7,65,450.1,343.8,106.4,Multifamily Housing
10462,In Compliance ,104,97.7,149.1,142.7,52,404.9,316.9,88.1,Multifamily Housing
10462,In Compliance ,91.9,89.3,121.7,119,63,485.4,392.9,92.5,Multifamily Housing
10462,In Compliance ,94.1,94.1,131.9,131.9,52,688.8,523.3,165.5,Multifamily Housing
10461,In Compliance ,102.7,93,136.8,126.8,46,653.7,528.4,125.4,Multifamily Housing
10032,In Compliance ,96.6,91.7,128,122.9,52,284.2,229.7,54.6,Multifamily Housing
10031,In Compliance ,86,82,119.5,115.3,87,353.3,271.1,82.2,Multifamily Housing
10032,In Compliance ,66,66,86.1,86.1,98,284.6,237.1,47.5,Multifamily Housing
10027,In Compliance ,105.8,100,146.2,140.3,51,526.6,426,100.6,Multifamily Housing
10032,In Compliance ,65.6,62.6,84.8,81.8,96,354,302.6,51.4,Multifamily Housing
11231,In Compliance ,78.8,77.3,190.7,189.1,85,1991.8,500.6,1491.2,Retail Store
10467,In Compliance ,163.6,159.5,221.4,217.3,1,625.3,515.4,109.9,Multifamily Housing
10463,In Compliance ,72.9,70.6,114.2,111.8,70,490.7,324.5,166.2,Residence Hall/Dormitory
10457,In Compliance ,140.9,135.1,184.6,178.7,4,615.7,520.8,94.8,Multifamily Housing
10468,In Compliance ,118.8,108.2,149.3,138.4,18,708.4,618.2,90.1,Multifamily Housing
10463,In Compliance ,117.8,114,147.9,144,19,634.3,554.5,79.8,Multifamily Housing
10036,In Compliance ,95.2,94.7,140.7,140,25,420.4,319.9,100.5,Multifamily Housing
10467,In Compliance ,91.4,88.1,117.7,113.1,74,730,625.8,104.2,Multifamily Housing
10024,In Compliance ,65.5,63.2,123.9,120.2,83,410.3,200.2,210.1,Multifamily Housing
10011,In Compliance ,116,112.6,282.5,279,50,1475.9,362.2,1113.8,Office
11226,In Compliance ,72.9,69,98.8,94.7,75,544.1,429.6,114.5,Multifamily Housing
11226,In Compliance ,86.2,79.8,119,112.2,59,493.8,381.9,112,Multifamily Housing
11423,In Compliance ,40.8,38.4,61.7,59.2,23,699.9,484.6,215.3,Non-Refrigerated Warehouse
11209,In Compliance ,3.2,3.2,10,10,100,17.1,0,17.1,Multifamily Housing
10301,In Compliance ,185.4,181.7,221.9,218,1,406,363.2,42.8,Multifamily Housing
10016,In Compliance ,98.9,98.9,137.5,137.5,62,3559.7,2735.8,824,Multifamily Housing
10032,In Compliance ,85.8,82.3,109.9,106.4,84,485.5,418.1,67.3,Multifamily Housing
10021,In Compliance ,181.9,175.5,335.9,329,6,1200.7,68.7,1132,Hotel
10018,In Compliance ,66.6,66.3,144.1,143.2,74,475.8,205,270.8,Office
10018,In Compliance ,76.9,70.5,155.5,149.5,88,597.5,299.2,298.4,Office
10016,In Compliance ,85.3,83.8,218,216.9,60,448.5,0,448.5,Medical Office
10017,In Compliance ,85.3,81.9,160.8,156.5,80,729.2,406.9,322.3,Office
11230,In Compliance ,108.2,101.3,144.1,136.7,30,505.2,406.4,98.8,Multifamily Housing
10018,In Compliance ,68,66.2,129,127.6,79,438.8,245.6,193.2,Office
11355,In Compliance ,78.3,78.3,106.5,106.5,75,749.9,589.1,160.8,Multifamily Housing
11432,In Compliance ,77.8,76.2,110.6,108.9,87,259.7,194.2,65.6,Multifamily Housing
11432,In Compliance ,84.5,82.5,129.4,126.4,55,731.7,498.7,233,Multifamily Housing
11432,In Compliance ,98,96,139.9,137.3,52,569.6,423.7,145.9,Multifamily Housing
11432,In Compliance ,98.2,96.1,140,137.9,54,1061.4,790.6,270.8,Multifamily Housing
11432,In Compliance ,83.3,81.2,118.2,115.5,74,816.3,611.4,204.9,Multifamily Housing
11355,In Compliance ,109.9,105.5,150,144.8,56,503,394.2,108.8,Multifamily Housing
11355,In Compliance ,80.9,77.8,113.9,110.7,88,758.6,573.6,185,Multifamily Housing
11218,In Compliance ,74.8,72.5,102.7,100.3,77,762.6,593.1,169.5,Multifamily Housing
11218,In Compliance ,90.2,87.8,126.6,124.1,54,804.7,610.4,194.3,Multifamily Housing
11229,In Compliance ,104.6,102.8,152.6,150.7,38,548.9,398,150.9,Multifamily Housing
11214,In Compliance ,86,83.2,124.7,121.5,61,433.8,316.5,117.3,Multifamily Housing
11235,In Compliance ,86.4,84.1,122.7,120,57,765.8,573.1,192.7,Multifamily Housing
11235,In Compliance ,88.1,86.2,123.9,121.7,54,2409.6,1824,585.6,Multifamily Housing
11235,In Compliance ,115,112.7,153.1,150.6,22,3088.2,2485.3,602.9,Multifamily Housing
11230,In Compliance ,106.4,103,134.1,130.5,33,351,298.7,52.3,Multifamily Housing
10023,In Compliance ,77.4,77.4,111.4,111.3,74,381.7,298.5,83.2,Multifamily Housing
10013,In Compliance ,49.6,49.6,155.8,155.8,78,212.9,0,212.9,Office
11230,In Compliance ,90.3,87.4,114.5,111.4,50,393.1,332.6,60.4,Multifamily Housing
11432,In Compliance ,76.8,75.3,115.7,114.1,82,467.4,325.5,141.9,Multifamily Housing
11435,In Compliance ,103.8,101.6,153.8,151.6,48,1030,732,298,Multifamily Housing
11214,In Compliance ,85.6,83.3,120.2,117.8,83,561,425,136,Multifamily Housing
11214,In Compliance ,69.5,68.4,103.8,102.5,95,453.1,319,134.1,Multifamily Housing
11214,In Compliance ,90.3,88.3,129.5,127.4,70,710.3,525.3,185,Multifamily Housing
11214,In Compliance ,76.7,75.4,113.2,111.6,77,548.4,391.7,156.7,Multifamily Housing
10018,In Compliance ,93.4,86.9,138.6,131.7,9,528.6,375.3,153.3,Multifamily Housing
10005,In Compliance ,63,61.4,151.2,149.3,91,5579.8,0,5579.8,Office
10022,In Compliance ,89.1,87.7,210.8,209.6,43,5461.2,75,5386.2,Multifamily Housing
10019,In Compliance ,80.6,76.7,144.8,140.1,41,574.9,26.5,548.4,Multifamily Housing
10019,In Compliance ,65.7,63.6,122.5,120.1,46,2221.5,16.7,2204.8,Multifamily Housing
10065,In Compliance ,82,80.1,141.4,138.9,9,1267.6,24.5,1243.1,Multifamily Housing
10017,In Compliance ,73.6,71.2,145.1,142.1,16,4632,23.7,4608.3,Multifamily Housing
10021,In Compliance ,91.5,91.4,154.6,154.6,12,3274,12.7,3261.3,Multifamily Housing
10022,In Compliance ,80.2,78,168.5,165.9,6,1824.2,6.8,1817.5,Multifamily Housing
10069,In Compliance ,71,69.4,118.1,116.8,52,3252,1970.8,1281.2,Multifamily Housing
10023,In Compliance ,126.9,127.3,256.8,258.1,8,4854.2,4.8,4849.4,Hotel
10025,In Compliance ,90.8,90.6,118.7,118.1,80,351.1,288.1,63,Residence Hall/Dormitory
10019,In Compliance ,85.4,81.4,173.2,168.4,62,406.7,171.5,235.2,Office
10065,In Compliance ,79.2,77,170.7,168.4,43,655.7,2.2,653.5,Multifamily Housing
10007,In Compliance ,70.5,65.9,152.3,147,68,1223.4,527.3,696,Office
11229,In Compliance ,96.6,94.8,133.3,131.5,45,1583.6,1238.1,345.5,Multifamily Housing
11369,In Compliance ,111.9,106.1,155.8,149.7,29,2218.6,1706.9,511.8,Multifamily Housing
11432,In Compliance ,91.7,89.5,128.4,125.5,40,390.6,297.3,93.3,Multifamily Housing
10023,In Compliance ,141.4,130.4,265.1,254.8,40,1219.5,678.8,540.7,Office
10013,In Compliance ,144,143.3,345.9,345.1,7,1445.1,86.9,1358.2,Hotel
10018,In Compliance ,70.7,70.5,186.7,186.1,76,1273.2,277,996.2,Office
10019,In Compliance ,94.3,92.8,267.2,265.3,35,564.4,0,564.4,Office
10025,In Compliance ,86.5,84,183.5,179.7,37,1091.3,412.8,678.5,Multifamily Housing
10025,In Compliance ,108.6,106.5,224.9,222.7,31,687,275.6,411.5,Hotel
10003,In Compliance ,118.3,113.1,208.5,202.8,35,428.7,237.1,191.6,Residence Hall/Dormitory
11101,In Compliance ,55.8,51.2,98,93.3,81,798.7,210.8,588,K-12 School
10003,In Compliance ,54229.8,51778.2,65306.5,62356.3,1,384808,11.2,384796.8,Residence Hall/Dormitory
10001,In Compliance ,75.1,73.3,150.1,148.3,63,714.9,0,714.9,Residence Hall/Dormitory
10036,In Compliance ,83.1,79.6,187.3,184.3,71,663.4,255.6,407.8,Office
10003,In Compliance ,55,55,172.8,172.8,76,715.3,0,715.3,Medical Office
10018,In Compliance ,93.7,90.8,228.6,225.8,54,1675,0,1675,Office
10018,In Compliance ,84,84.2,172.6,173.2,70,431.6,209.3,222.3,Office
11214,In Compliance ,98.6,94.5,132.6,128.3,66,1972.3,1570,402.3,Multifamily Housing
11214,In Compliance ,111.2,108.8,144.6,142,73,1997.4,1648,349.4,Multifamily Housing
11223,In Compliance ,42.2,41.2,48,46.9,100,223.6,209.5,14.1,Multifamily Housing
11223,In Compliance ,84.9,82.5,104.7,102.2,89,460.8,400.5,60.3,Multifamily Housing
11223,In Compliance ,90.5,88.2,122,119.5,77,1011.5,803.2,208.3,Multifamily Housing
11223,In Compliance ,87.7,85.4,117.3,114.9,82,978.1,783.2,194.9,Multifamily Housing
10306,In Compliance ,61,59.8,98.9,97.5,91,456.6,287.7,168.9,Multifamily Housing
10306,In Compliance ,81.1,78.3,113.2,110.3,77,553.5,422.5,131.1,Multifamily Housing
10306,In Compliance ,68.8,67,102.1,100.2,85,503.4,357,146.4,Multifamily Housing
10301,In Compliance ,139.1,135.6,175.5,171.8,10,172,146.3,25.7,Multifamily Housing
10018,In Compliance ,51.7,51.7,112.7,112.7,93,308.1,131.3,176.8,Office
10004,In Compliance ,98.7,97.7,236.1,235.1,58,3075.1,1004.6,2070.5,Office
10023,In Compliance ,208,207.3,374.1,372,13,1798.8,1091.1,707.7,Office
10006,In Compliance ,77.7,75.9,186,184,76,2661.4,0,2661.4,Office
10006,In Compliance ,94.5,93.3,250.1,248.7,53,2733.5,25.4,2708.1,Office
10004,In Compliance ,101.6,100.6,226.9,225.9,58,1128.9,438.7,690.2,Office
10010,In Compliance ,60.3,58.1,128.3,126.5,92,834.3,365.3,469,Office
10003,In Compliance ,83.9,81.8,201.2,198.2,75,1916.9,624.9,1292,Office
10017,In Compliance ,104.5,96.3,197.6,189,73,1263.4,701.9,561.5,Office
10016,In Compliance ,70.3,67.1,156.6,153.1,83,481.5,32.7,448.8,Office
10016,In Compliance ,100.1,92.9,198.7,192.2,69,968.6,501.9,466.6,Office
10001,In Compliance ,102,100.4,201.9,200.2,18,4087.4,1816.1,2271.4,Multifamily Housing
10019,In Compliance ,97.3,88.2,200.3,191.6,68,782.7,375.7,407,Office
10036,In Compliance ,89,85.9,226.1,222.8,54,633.1,3.1,630,Office
10001,In Compliance ,103.6,94.5,199.5,189.6,65,502.8,271.5,231.3,Office
10024,In Compliance ,65.6,60.5,92.8,87.7,79,950,754.6,195.3,Multifamily Housing
11209,In Compliance ,713.8,695.9,928.2,908.8,2,325.1,268.2,57,Multifamily Housing
10018,In Compliance ,59.8,57.9,121.6,119.7,92,828.6,410.3,418.2,Office
10025,In Compliance ,140.7,134.8,207.2,199.2,8,2339.5,1788,551.5,Multifamily Housing
11229,In Compliance ,543.6,533.6,705,694,2,261.7,216.4,45.3,Multifamily Housing
10016,In Compliance ,72.4,67.5,148.9,143.9,77,363.9,172.5,191.3,Office
10018,In Compliance ,50.5,45.2,95,89.2,96,621.4,352.3,269.1,Office
10468,In Compliance ,158.6,158.6,248.6,248.6,2,528.5,349.3,179.2,Multifamily Housing
10010,In Compliance ,64.6,61.5,136.5,133.8,90,1248.7,561.3,687.4,Office
10018,In Compliance ,70.8,67.2,154.7,150.9,84,843.1,354,489,Office
10005,In Compliance ,97.9,93.3,203.8,197.7,66,2468.9,0,2468.9,Office
10018,In Compliance ,114.1,107.9,231,225.7,46,692.9,337.7,355.2,Office
10023,In Compliance ,84.2,80.8,145.8,142.7,70,1495.1,851.3,643.8,Residence Hall/Dormitory
10019,In Compliance ,126.3,118.5,171.8,163.7,16,1309.2,1060.6,248.6,Multifamily Housing
10020,In Compliance ,118.3,116.1,263.6,260.8,45,3446,0,3446,Office
10019,In Compliance ,175.9,169.4,271.4,265.4,1,2677.2,1928.4,748.8,Multifamily Housing
10002,In Compliance ,56.1,54.4,127.7,122.4,49,4821.2,1496.1,3325.1,Multifamily Housing
10451,In Compliance ,128.4,115.1,197,183.4,24,2940.8,2083,857.8,Multifamily Housing
10065,In Compliance ,71.9,68.6,109,105.3,82,378,261.1,116.9,Multifamily Housing
10024,In Compliance ,61.3,61.3,92,91.8,95,380.6,266.4,114.2,Multifamily Housing
10023,In Compliance ,89.5,89.4,139.8,139.7,37,1005.1,676.5,328.5,Multifamily Housing
10023,In Compliance ,85.2,83,129.8,127.6,51,354.8,246.8,108,Multifamily Housing
10038,In Compliance ,80.3,76,127.3,122.7,46,387.4,252.1,135.3,Multifamily Housing
10038,In Compliance ,72.9,69.4,104.5,100.5,79,477.1,353.3,123.8,Multifamily Housing
10011,In Compliance ,58,57.8,106.6,106.2,80,474,243.3,230.7,Multifamily Housing
10024,In Compliance ,71.6,68.8,100,97.2,86,319.4,255.7,63.7,Multifamily Housing
10013,In Compliance ,64.7,62.4,129.6,125.9,47,335.1,145.1,190,Multifamily Housing
10014,In Compliance ,82,79.2,138.8,136.2,47,306.4,181,125.5,Multifamily Housing
10075,In Compliance ,62.3,62.3,94.3,94.2,78,240.3,174.1,66.2,Multifamily Housing
10025,In Compliance ,80.1,80.1,114.5,114.5,65,1149.7,859.7,290,Multifamily Housing
10017,In Compliance ,74.8,72.1,110.8,107.9,59,554.2,394.4,159.7,Multifamily Housing
11201,In Compliance ,83.1,80.1,117.9,114.7,57,728.1,551.3,176.8,Multifamily Housing
10024,In Compliance ,66.2,62.4,91.9,88.2,92,296.9,239.8,57.1,Multifamily Housing
10011,In Compliance ,68.1,68.2,105.5,105.8,84,415.1,278.5,136.6,Multifamily Housing
10462,In Compliance ,84.1,74.5,105,95.2,95,806.5,708,98.5,Multifamily Housing
10017,In Compliance ,92.7,88.8,131.8,127.8,38,279.4,208.9,70.5,Multifamily Housing
10007,In Compliance ,70.2,70.2,119.4,119.4,39,539.7,318.1,221.7,Multifamily Housing
10001,In Compliance ,86.1,82.4,226.6,221.9,73,1886.1,404.8,1481.3,Office
10003,In Compliance ,80.5,76.7,187,183.5,84,3862.5,1282.9,2579.6,Office
10065,In Compliance ,24.2,24.3,71.6,72,100,220.2,12.3,207.9,Multifamily Housing
10023,In Compliance ,78,74.3,109.2,105.3,84,505,403.3,101.7,Multifamily Housing
10024,In Compliance ,77.9,75.3,111.4,108.7,73,308.9,238.1,70.8,Multifamily Housing
10023,In Compliance ,65.9,65.9,98.3,98.4,92,430,305.1,124.9,Multifamily Housing
10025,In Compliance ,78.9,75.3,108.2,104.5,88,341.1,265.9,75.2,Multifamily Housing
10013,In Compliance ,119.3,114.6,162.4,157.2,10,469.6,381.4,88.3,Multifamily Housing
10075,In Compliance ,84.2,79.7,118.2,113.5,79,423.4,337.2,86.2,Multifamily Housing
10033,In Compliance ,76.8,73,104.8,100.8,80,361.9,283.5,78.4,Multifamily Housing
10022,In Compliance ,70.2,66.9,111.8,108.5,58,628.3,406.2,222.1,Multifamily Housing
10017,In Compliance ,103.3,100.2,148.4,145.2,72,3041.2,2342,699.1,Multifamily Housing
10028,In Compliance ,110,108,161.8,159.9,46,694.3,503.1,191.2,Multifamily Housing
10024,In Compliance ,72.6,69.2,102.3,98.8,78,439.3,349.1,90.2,Multifamily Housing
